score,n_estimators,min_samples_split,max_features,max_depth,min_impurity_split,min_weight_fraction_leaf
0.61066291432145092,249.99999982676854,25.0,0.10000000876681717,18.553424318352384,8.9790402937330173e-07,7.0641135092279614e-10
0.60066916823014382,129.4847068983722,24.728889777748158,0.32564937173583408,1.0214000880086069,8.1413541765917026e-07,0.080726584252718905
0.59040650406504058,227.46747265410869,24.99913378180506,0.17940342286255531,1.0195708901210545,5.7672981731841607e-07,0.014781574903134122
0.63479049405878674,10.003953144608353,24.492695435422188,0.57601620868705028,19.052321560497145,2.2540252799038769e-07,0.023500792465671418
0.62491869918699183,170.43322791646912,2.0243382926487241,0.51408501418340835,19.957137591910687,7.1077765428782929e-07,0.028287760127894059
0.6052845528455284,215.25505587574193,2.4108224078159952,0.38078262014353742,20.0,4.3749778044692353e-07,0.0
0.62978424015009371,162.22069050963702,24.85041213636104,0.8806655653747828,19.863132198549859,9.6386571608037637e-07,0.044613268883403993
0.58040650406504057,248.76584495116759,2.1751450970924919,0.71606715063078052,1.5440440869983871,6.0440785069319692e-07,0.0033988741794950261
0.65042526579111937,106.60541952957244,25.0,0.999,20.0,3.3916727143014926e-07,0.10000000000000001
0.64004690431519706,121.58088041093215,2.220691992231179,0.76730036142244107,19.818169227682795,8.7006971815099261e-07,0.019440173635825442
0.58015009380863036,10.988053870956094,24.86321350944916,0.9051274368224056,1.7229200200965145,6.0059689690768515e-07,0.07112502212183601
0.63003439649781112,32.15021657153023,24.721737978803795,0.19174417023009166,19.893385326642647,1.1999463567156687e-08,0.059665162438267187
0.61503439649781111,130.34395440843838,24.582483856907235,0.82111490074313387,19.936154457345552,7.0498426571485114e-07,0.020224475694099388
0.61054096310193873,249.99999991778944,2.0,0.999,20.0,9.6615158995028309e-07,3.4254401953001271e-11
0.59065666041275799,99.2230968987664,2.131125791475645,0.96678848850951549,1.60387696446523,7.5832562814993628e-07,0.083938060908093984
0.62964978111319569,10.563858884957646,2.9799738301528809,0.51762314324816761,19.976334488835501,1.6899199880705106e-07,0.019322302998047894
0.63504065040650404,88.690173899711226,24.960933441889861,0.95725558989963633,19.368778697793143,9.6182888489515141e-07,0.061424922225573358
0.57540650406504068,167.80176960939676,2.1061986942521225,0.70659314738781376,1.0905476562406711,4.5450232301069523e-07,0.089633280511448143
0.63491244527829893,220.55724430536233,24.668186201150579,0.58087443785562487,19.997733252093088,3.5036454829350915e-07,0.010749441638186231
0.61991244527829892,186.39148358769879,24.459424207527313,0.75412889397069671,19.86752498253248,8.0055246451811422e-07,0.069232476236845211
0.61529080675422132,104.55177286028716,8.354633046344329,0.15753293005629854,19.983890724009576,6.1378924738934879e-08,0.084568365989496075
0.61528455284552841,144.06605270594551,2.3433353467223363,0.40501524648835396,19.932126213303562,5.9204582137420708e-07,0.021739364603928536
0.58065040650406496,95.896495945825151,24.964762259744258,0.90510560444144272,1.4642520862824822,9.16353172119015e-07,0.021829711302353338
0.63966228893058164,36.271066209726051,2.2179695637308341,0.5953111627050367,19.781584609194287,1.4350340144156167e-07,0.072878923418847816
0.62491244527829892,235.56296922977299,13.668658211083516,0.99868607671414134,19.453342307787501,2.8532308725735729e-07,0.036675506363058441
train_score,0.65042526579111937,test_score,0.64117647058823535
